ax,ay,az,label
-3.09215,-3.00075,-0.3415,3
0.2013,0.02325,0.0424,5
2.52965,-3.23455,-1.79755,1
-0.0259,-0.0076,-0.0139,4
0.2134,-0.02335,0.0259,5
0.10985,0.01055,-0.1125,5
-3.01555,2.17125,-2.6365,1
-4.54985,-0.66285,-0.915,2
0.14565,0.09075,-0.1663,5
0.30045,-0.1053,0.0769,5
0.0912,-2.12145,4.8242,2
0.4762,1.20645,-1.53985,2
-1.7386,-3.34925,0.3318,3
0.1443,0.0038,-0.11275,5
-0.41085,1.3895,1.52655,1
3.64925,1.97935,-4.8513,1
4.06045,1.9011,4.9268,3
0.3799,0.0455,-0.0118,5
0.4263,-0.0043,5.4953,1
0.77695,5.0996,-4.357,3
0.1205,-0.06195,0.065,5
1.726,1.36835,-4.93385,3
-0.08515,0.01965,0.0865,6
0.2452,-0.0001,-0.1282,5
-1.5692,-0.86675,4.51325,1
-0.18645,-0.00945,-0.04925,5
-0.4621,2.1068,-0.9774,2
-0.0309,-0.04945,0.0853,6
0.0316,0.00315,0.09595,6
0.0995,-0.05405,-0.0432,4
1.38,-3.5628,-0.6057,2
-0.7107,2.12265,-3.7227,1
-2.9482,-0.11745,4.1074,1
0.11445,-0.0005,-0.0188,6
0.03005,-0.04275,-0.1038,4
-0.71445,-10.64305,2.9148,1
-1.3769,0.1333,-4.84555,2
0.0806,-0.0994,0.208,5
7.2708,-0.4303,3.0714,1
1.7362,2.90425,-2.39205,2
2.872,2.8537,-5.1958,1
0.03415,-0.02065,0.0325,5
0.00275,-0.0294,0.0082,4
-0.1927,-0.05385,-0.0699,5
-0.2324,0.0461,0.03965,5
-0.22085,0.08295,0.20435,6
0.1378,-0.0128,0.031,6
0.0427,0.0286,0.0514,6
-1.0274,1.06355,-0.8267,1
-0.7567,0.67765,1.46515,3
-0.5176,0.0497,-1.5677,2
0.29285,0.0005,0.05295,5
0.1496,-0.05695,0.21705,6
0.0651,0.10235,-0.30455,5
-0.1069,0.0708,-0.00865,4
-0.54715,3.6328,-4.6155,3
2.45815,1.6367,-2.07195,1
0.03385,0.00655,0.0499,5
0.7181,1.9256,1.46085,3
0.20985,-0.0878,-0.05335,4
0.1053,-0.0795,-0.08125,4
-0.24875,0.06065,-0.2052,5
1.9298,1.9596,-3.19745,1
-1.43955,-0.13875,1.6917,2
-3.61105,1.87305,4.7732,1
-0.9213,-0.66245,-5.69485,1
-0.01355,-0.02915,0.01835,6
0.186,-0.0213,-0.10835,5
-0.1047,-0.0738,-0.10245,4
-0.03545,-0.00985,0.0306,6
-2.07565,1.68535,-0.51135,2
-1.8052,-5.1145,-3.7307,3
-5.0464,0.19205,2.325,1
-0.86605,1.6311,-3.67725,2
-0.04565,-0.0544,0.0818,6
-0.137,-0.0703,0.06425,5
4.5582,1.7513,7.2283,3
0.3297,0.23615,1.18015,1
0.13665,-0.0296,-0.1175,5
-5.01805,-3.12965,12.09625,1
-0.0088,-0.0326,-0.0696,4
-0.5393,-0.20595,0.09795,6
-0.03215,-0.03075,0.03775,6
-0.1907,0.03555,0.14415,6
-0.07465,-0.01775,0.0808,6
1.3331,-1.4786,-3.0149,1
0.0525,0.05305,0.0974,4
-0.0691,-0.08965,-0.07085,4
-0.60855,-6.7972,0.28455,2
4.0021,1.2192,-2.78825,1
0.0608,0.1148,-0.11935,4
-1.31955,1.83925,-2.0418,1
0.0292,0.00675,0.0643,4
-0.5369,2.9355,-3.4058,2
0.08665,-0.1249,0.0177,5
-0.3183,-0.0279,-0.0379,5
1.2137,3.30955,-3.1688,3
-0.017,0.026,-0.11975,4
-2.61155,-6.60695,-2.65995,2
-2.01365,-1.63395,-5.0253,1
-1.42305,-4.84615,3.96275,2
1.7923,0.72835,-4.571,2
0.69055,0.06095,-0.1741,6
1.7516,-3.97655,-2.41845,3
1.1344,5.63225,-0.61335,3
2.91835,3.25465,3.1919,3
-5.1097,-2.999,8.32785,1
-1.61325,0.4216,-3.7725,2
1.84005,-4.77295,-1.0579,1
1.4488,-2.1722,-1.1008,2
0.05555,-0.65255,0.4641,3
-2.95345,-0.7607,-2.73035,3
2.4974,-7.43605,-3.63615,1
-0.316,3.24265,-0.97295,3
-0.6008,-0.15165,-0.1371,6
0.0005,-0.02495,-0.05545,4
-4.846,3.8615,-0.43335,3
-0.0662,-0.00175,0.0641,5
0.12315,0.07145,0.02945,4
0.08675,0.02575,0.12915,6
-0.68515,2.05095,-1.7607,3
-0.0314,-0.01045,0.01275,4
-1.95395,1.7291,-1.6016,3
0.05455,0.0485,0.0645,6
-1.8118,1.46145,-1.2897,1
0.77665,4.61535,-1.98345,3
0.83055,-3.27575,0.137,2
0.0893,0.0802,-0.01425,4
0.0569,-0.0193,-0.05105,5
-0.26765,-0.0597,0.2035,6
-0.0827,-0.0247,-0.14125,5
4.1501,1.4739,-3.5382,1
-1.89665,2.1145,-0.6419,3
1.977,-6.1038,-6.289,2
0.86635,2.2829,0.6071,2
-1.38865,-2.18655,0.9894,2
0.05135,0.0779,-0.0772,4
0.4654,-0.3644,-2.42085,3
0.4492,0.65295,-1.0302,2
0.0471,-0.05065,0.08085,6
-0.21735,-0.16085,0.26905,5
-0.0547,0.04495,-0.02725,4
-0.21675,-0.12875,-0.1112,4
-0.02955,1.04165,-1.5783,3
-2.15195,0.26895,1.31535,2
-5.2062,-1.576,1.08115,2
-0.0258,-0.0564,-0.0075,6
-0.05865,-0.03915,-0.07375,4
-0.35075,-0.0356,0.2549,6
-0.0197,0.0151,0.03095,6
0.42555,0.0724,0.0738,6
1.71405,-1.1202,1.08055,2
-0.1415,-1.06255,1.0908,1
0.83535,0.0331,-4.0381,1
-0.04735,-0.08445,0.07045,6
2.126,-2.89825,-2.19895,2
0.14675,0.01865,4.1544,1
-0.0387,-0.0318,0.00555,6
-5.6667,-2.4072,2.1446,3
-0.02145,0.04195,0.0721,6
-0.03915,-0.05635,0.00135,4
0.7642,-8.0448,4.80155,3
-1.51525,-1.9641,0.3599,3
-2.4752,-3.12385,-6.6951,1
-1.86895,-0.09535,2.8364,2
0.10565,-0.0181,-0.03195,4
-2.81415,-1.2821,-6.15215,1
0.01155,-0.07225,-0.039,6
-0.01165,0.0164,-0.01005,4
0.8835,1.6087,-2.0517,3
0.20765,0.0057,0.1599,4
-0.02455,-0.00985,0.1323,5
0.0725,-0.21925,0.02835,6
-0.05745,-0.0513,-0.0501,5
0.00295,-0.019,-0.0146,4
0.0661,0.8884,-3.25485,3
-2.1242,-1.84775,-0.11595,3
0.1678,0.0294,-0.1602,5
-0.54655,-0.12015,-0.08,6
-0.08495,0.0116,-0.1047,4
-1.70865,4.3646,4.1843,3
0.05625,0.03375,-0.1013,4
1.49415,-0.12515,0.1751,2
0.72905,1.7006,-1.52615,2
-1.06735,-0.9887,1.38045,1
3.8188,0.17195,12.50885,2
-0.02445,-0.04325,0.00965,6
3.7913,-6.63465,0.67335,3
-0.18875,-0.08845,0.1841,6
-0.043,-0.03065,0.00535,5
4.20955,-7.92025,3.9632,3
-0.1813,-8.65905,-1.40065,3
-0.31385,-0.1174,0.1455,5
1.676,1.51625,1.75895,3
-0.82755,3.79625,-5.611,3
0.4098,1.81805,-2.55645,3
-0.0544,-0.0607,0.09375,5
-1.45005,0.3583,0.22465,2
1.28685,1.08445,-0.405,1
-0.01625,-0.02785,0.03625,6
-0.87265,-0.39965,-5.7907,2
-0.01405,1.1523,-4.9611,2
0.08485,-0.0378,-0.03485,6
-0.97965,1.16125,1.64165,1
3.50995,2.60715,-4.82195,1
-0.1105,1.7961,0.30625,1
0.21645,0.06785,0.02065,6
-0.21505,-0.0617,0.0803,5
-0.01545,-0.0172,0.0621,6
-0.04095,0.2205,0.1326,1
-1.782,3.81625,0.24945,3
-0.2714,-0.022,0.3047,6
0.0658,0.06925,-0.00375,4
4.7638,-2.94145,2.4525,2
-0.07165,-0.0138,0.0248,5
0.33235,2.365,0.92735,3
-0.01515,0.01025,0.01055,4
-4.927,2.91405,-4.0923,2
-0.1143,0.0433,0.00145,6
-0.0498,-0.06385,0.02285,5
-0.10735,-0.01555,-0.10545,4
4.58995,-0.66675,-3.59685,1
0.0226,0.1416,0.0776,6
-0.14295,-0.0518,-0.0456,5
-0.00205,-0.0089,0.0023,6
-1.57535,1.6413,-1.5772,2
0.0227,-0.06705,0.03515,4
7.5728,3.205,8.8643,3
0.07355,0.01145,-0.04005,5
0.07225,-0.17355,-0.1284,4
0.92125,1.67755,0.6313,2
1.8802,3.03785,-2.84765,2
2.14975,-6.96025,-2.7029,1
-0.268,-0.01195,-0.25055,4
-0.0987,0.07835,0.00825,4
0.91385,-0.4601,1.74255,2
3.56455,1.81245,-1.9154,2
-0.72965,-0.27945,0.00535,1
-3.62155,3.52115,1.91025,1
0.0916,0.01985,-0.06545,4
0.05535,0.0058,0.04095,6
-3.25515,-0.51575,6.19735,1
-0.28235,-0.0663,0.08955,5
2.3728,-0.63915,0.94945,2
-0.18605,-0.04315,0.0338,4
-0.1773,-3.5734,2.3174,1
-0.03285,-0.01865,0.01525,5
-0.9976,1.0751,0.19395,1
0.89925,-9.6238,-2.7086,3
0.7362,2.97745,-2.2496,3
0.6395,-2.971,-4.33625,3
-0.0221,-0.0229,-0.0002,6
-0.073,-0.0216,0.0382,6
-0.0539,0.01475,0.09845,6
0.0113,-0.0694,-0.1615,4
-0.07495,-0.1021,0.09095,5
-0.07065,-0.09385,-0.1538,6
-0.06655,0.0262,-0.0374,4
-0.61015,0.2703,-5.59,2
0.15735,-0.01685,-0.0515,5
-2.5196,0.8467,2.05105,2
4.57375,0.7742,-3.0334,1
0.15615,0.0213,-0.1282,5
0.03695,-0.0303,-0.11045,4
0.8563,1.5712,-1.02055,1
2.3389,0.9756,2.349,2
3.94705,-4.1105,-1.57625,3
-5.31295,-4.5189,-3.6235,3
-0.12535,-0.06765,0.0541,6
0.0451,-0.01485,0.01795,6
-0.1665,-0.00555,-0.1073,4
0.04365,-0.0441,0.05995,4
0.022,-0.11715,0.25535,5
0.9558,-2.663,-1.368,1
0.04105,-0.0035,0.06425,6
-0.67975,-2.14135,-3.2718,3
0.16195,-0.0355,0.04565,4
1.8619,2.4177,-3.48705,2
-0.0526,-0.1338,0.17605,5
0.03675,0.0241,-0.0462,5
0.20245,-0.28425,0.1661,6
-0.0327,-0.0562,-0.0141,5
-3.3756,5.85195,4.04455,3
-0.06365,-0.0175,0.0102,6
-1.4552,-3.02465,3.70605,2
0.25455,0.0504,0.21795,4
-0.23395,-0.01455,-0.0687,5
2.4324,-5.76235,5.5676,3
-1.14435,0.8433,3.85475,3
0.00245,-0.029,0.0613,6
-2.9019,0.44245,-0.9467,2
0.1316,-0.00085,-0.02815,4
7.71585,1.04555,-2.94305,1
0.03975,-0.04075,-0.05325,6
0.3651,-0.1408,0.63985,2
-1.20675,-0.36885,2.43535,3
-1.1989,-2.456,1.7986,2
6.71365,-3.51785,0.65575,3
-2.69315,0.8753,2.12475,2
-3.7913,-2.7287,8.07745,1
0.66365,-2.8727,-7.1553,2
-0.8559,2.6303,0.14395,3
1.90785,-3.34475,0.43615,3
-0.4164,0.1132,-1.34195,2
0.0393,2.68585,1.53455,2
0.0889,-0.02275,0.18195,6
0.06025,0.0448,-0.1169,4
-0.97075,-2.67845,-1.51665,3
0.04325,0.09685,-0.0401,4
-3.88415,1.02775,-1.66825,3
-0.01575,-0.0573,0.0168,6
-1.42955,-0.5955,0.5949,1
-3.78115,-3.73385,5.36565,2
-0.08125,0.12035,-0.10435,6
-0.01925,0.0885,-0.0228,4
0.07465,1.16635,-1.4783,3
0.0778,-0.02605,-0.03045,4
-5.2923,-2.33035,-3.0784,2
-2.34235,-1.099,2.1348,1
1.7852,-1.82265,-1.6886,2
0.0349,0.03685,-0.064,6
0.01985,-0.04005,0.0795,6
-0.0491,0.02225,0.02075,6
-0.72255,1.53115,-0.21375,2
3.28205,1.57475,-1.0674,1
2.41745,-6.68595,-4.5283,1
1.0154,0.4511,2.6444,1
-2.26105,2.86715,-0.8411,2
-2.0438,-0.58975,-0.79995,2
0.83225,1.3139,-1.1964,2
0.968,2.8045,-3.92235,3
-0.03345,-10.46715,-5.90195,3
0.32185,-0.53385,5.3256,1
0.0736,0.16605,0.10885,4
0.0106,-0.01335,0.10915,5
-0.00685,-0.08165,0.0185,5
-0.27805,1.3219,-2.12465,3
-6.48335,-1.4472,-2.11325,2
1.36205,1.0141,-1.05445,2
-0.0179,-0.04495,-0.06755,4
-0.0205,-0.0673,0.1704,5
-0.326,-0.1034,0.2035,5
0.22175,-0.02445,-0.09605,5
-0.12235,-1.6647,4.41625,3
-0.54,2.52605,-0.25385,2
0.1186,0.94415,-0.40715,1
-0.94365,2.9589,-2.9692,2
-0.0484,-0.0366,-0.068,4
-0.11635,-0.0494,-0.0762,4
-6.3473,-1.5467,0.4651,2
-0.61915,6.72185,0.3551,3
-0.97795,3.77295,-6.2623,3
-0.42635,-0.0121,-0.03605,6
0.08195,-0.0882,-0.0956,4
-0.9272,-0.0119,-3.46935,2
-1.8225,-1.627,1.19415,1
0.2223,-0.1373,0.38585,6
-0.0724,-0.0378,-0.17515,5
0.00955,1.1291,-1.92525,1
-2.6504,-4.84225,-2.72205,2
1.81775,-6.56505,-3.5281,1
0.01325,0.01195,-1E-04,6
-1.36445,-5.29955,1.9109,2
0.09375,-0.0781,-0.1607,5
0.7073,1.11795,-3.6205,2
0.0145,0.0207,0.03945,4
0.0951,-0.1433,0.0485,4
-0.7008,-0.89255,-3.30645,2
-0.0861,-0.0822,-0.01355,4
0,0.00275,0.10815,6
3.54205,-7.56925,1.0724,1
-1.178,0.5999,3.27645,2
1.4945,-2.9129,1.2991,3
-0.35855,-0.2434,0.11055,6
5.5121,2.9523,-3.93695,1
0.01185,0.0063,0.02265,4
-2.63845,-2.67335,-3.16775,2
0.00555,-0.0104,0.0982,6
-1.3148,-5.71645,1.3879,3
-1.89825,0.6965,-1.13225,2
-0.04585,-0.0147,-0.07745,6
-0.08275,-0.0472,-0.04385,4
0.0054,0.0608,-0.0621,4
0.2634,-0.0222,0.01245,5
1.76285,-2.2242,-2.51495,1
-0.00115,-0.04905,0.06285,6
0.19985,-0.0464,0.0772,5
-2.77985,1.61585,-3.8715,2
0.0082,0.01955,0.0115,6
1.48555,0.8211,-2.59465,1
-2.0098,1.2888,-0.4936,3
-1.90915,-2.29685,-3.91175,2
1.16305,0.05475,1.5221,2
0.41245,-0.3571,-2.59185,2
-5.05465,-2.0797,1.04195,1
1.1693,-3.63255,-2.12885,1
0.2939,0.0559,0.0049,6
-0.06245,0.0019,0.0653,6
3.8161,1.137,2.21085,3
-0.0151,0.0182,0.1584,6
0.0453,0.03885,0.04735,6
0.24085,0.1278,-0.18725,6
-0.77785,-2.9857,-1.8599,3
0.26015,-0.0127,-0.1703,6
0.13325,-0.008,0.0706,5
1.47805,-1.6672,1.63135,3
1.1382,0.2081,-2.39345,1
-0.00945,-0.0322,0.03245,6
-1.57305,0.48655,-3.89125,2
-0.114,0.1333,1.18695,2
-0.05605,-0.0055,-0.0443,6
-0.05195,-0.11555,0.19335,6
-0.1451,0.04415,-0.16095,4
-1.4192,-4.11675,2.57475,2
0.0315,0.00345,-0.07945,5
-2.9864,0.40325,-0.97945,2
-0.9276,1.8393,-0.7024,1
0.04145,-0.04075,0.04445,5
0.0472,-0.0581,-0.0298,4
-0.059,-0.0798,0.08825,5
-0.0841,-0.0234,0.0293,6
-0.19365,-0.01275,0.05955,5
-0.1367,-0.08445,0.01735,5
0.0321,-0.0025,-0.06845,4
0.24145,0.70815,-3.74125,3
1.01925,-6.25925,-1.5791,1
1.4378,-0.7781,2.14195,2
-0.0057,-0.0613,-0.00535,6
1.414,-0.5758,3.5225,2
-0.06705,-0.0994,-0.0075,6
0.70335,2.19405,-3.75955,3
7.3759,-7.39625,3.75825,3
-0.28495,-0.3841,-1.3665,3
0.0108,0.0011,0.0427,6
0.0406,-0.0111,0.04135,4
-0.0146,-0.06165,0.0358,6
1.4299,3.85375,-1.3734,3
0.03155,-0.0073,0.0484,6
0.0168,0.02745,0.03245,4
-0.49755,0.964,-4.7905,1
-0.11675,-0.08055,0.00265,4
-0.4811,-2.98415,3.8533,2
0.0458,0.02295,0.03585,6
-2.7787,-0.0229,-1.39225,2
-0.0736,0.04095,0.02225,4
-0.01275,0.27305,0.1043,4
0.07205,-0.02615,-0.0466,5
-1.77765,-0.77975,-5.07405,1
0.0342,-0.0181,0.12465,6
-0.033,-0.0771,-0.0506,6
-2.06955,1.8016,-2.51785,1
-0.52085,1.066,-3.07195,1
-5.8337,-4.3416,4.0996,3
-1.5031,-11.4196,-3.1827,3
-0.0465,0.07905,0.006,4
-1.10335,-0.97885,-0.08575,2
-1.4054,-2.46405,-0.3042,2
-0.02575,-0.0306,-0.05385,4
0.0446,-0.01515,0.09675,5
0.15365,0.03135,-0.1112,5
-3.179,1.24695,3.45955,1
-2.36385,-8.15785,2.27185,3
-0.2448,-0.1826,0.15085,5
-0.052,-0.03925,-0.0167,4
0.0895,-0.14,0.27185,5
0.0867,0.0063,0.0056,6
-1.3391,2.04295,0.64585,1
0.04585,-0.04305,0.0521,5
2.35745,0.7256,3.95465,3
0.0072,0.07795,-0.31625,5
-2.1843,-1.25095,-0.2897,2
0.076,-0.01905,0.0381,6
1.0982,0.8431,-3.5001,2
0.03215,-0.03735,0.09525,5
0.03445,0.01025,-0.0138,6
0.0203,-0.04515,-0.02775,4
-8.86185,-1.4605,9.2254,1
-0.0004,-0.1049,-0.1431,4
4.82925,-5.63995,3.0119,3
0.20745,0.0073,-0.08575,5
-0.06705,-0.09525,-0.02975,4
0.0201,-0.2302,0.26445,6
-0.00785,0.05445,-0.0391,4
0.3707,-1.15205,1.36225,2
0.024,-0.02175,0.0986,5
-0.1788,-0.01955,0.1606,6
0.0177,0.03045,-0.01765,6
0.04885,-0.0269,-0.11865,4
-2.12815,-0.832,8.8105,1
0.0983,0.1124,0.04725,4
0.0328,-0.03475,-0.03825,4
-6.4605,-0.46495,10.32345,1
0.1235,-0.09615,-0.08975,4
-0.0306,-0.06675,0.0278,4
-1.2216,3.04985,0.2326,3
-0.02975,-0.0414,0.0622,5
-0.0332,-0.0586,0.05345,6
0.08605,0.11425,0.0517,2
-0.0984,0.0357,-0.0079,4
0.6031,0.30315,-0.08135,6
4.92945,-4.49035,-3.9157,1
0.841,1.65155,1.73375,3
-0.9422,0.88925,-6.43225,2
-0.151,0.04635,-0.3357,5
-0.0584,-0.0884,-0.1017,4
3.3865,1.0368,-3.32335,1
0.07195,-0.02995,-0.0494,5
-3.17485,-1.38175,1.27455,1
1.50685,-3.09815,-1.5142,2
-2.8564,-1.6895,1.2411,1
-3.60665,-0.8454,4.4395,1
-5.29935,-0.2851,4.67395,1
-6.3192,-1.6919,1.76825,2
-0.0553,-0.0706,0.0426,5
3.4926,-6.2816,-1.10225,3
0.1011,-0.01635,-0.0077,4
0.01565,-0.0152,-0.02165,4
0.03935,-0.00515,-0.01365,6
0.0593,-0.0134,-0.04285,4
-0.1152,-0.01305,0.0677,6
-2.9084,-5.09175,-0.66685,3
0.05485,0.03015,0.0344,4
0.0029,-0.1048,-0.02085,5
-0.0841,0.01085,-0.09815,4
-1.7683,3.4338,-2.35575,2
0.052,0.10195,-0.15545,4
-0.0976,0.0006,-0.09355,5
-0.0566,-1.0725,-1.0683,2
-3.4166,-1.2068,1.4794,1
0.27245,0.05255,-0.355,5
1.7586,0.35275,0.85535,2
0.14355,-0.00935,0.1118,4
-1.1531,1.9042,0.86005,3
-0.0539,-0.04315,0.11045,6
0.09775,-0.00135,-0.08175,5
0.10235,-0.06945,0.01305,4
-0.0743,0.0506,0.03705,4
-0.68345,2.48955,-0.8936,3
-0.136,0.0697,-0.1014,6
-0.0929,-0.038,0.08335,4
-0.27745,-0.1861,-0.0435,4
-0.0882,1.1195,-4.16,2
-1.71435,-1.60455,-4.17575,2
-4.41095,4.32365,0.9463,3
1.12565,1.28525,-0.2877,1
1.18925,-2.82185,1.9098,2
2.4208,2.1314,-1.81485,3
8.0425,-10.1584,0.10945,3
2.02215,-3.6914,1.2381,2
1.5371,-2.78165,1.8632,3
0.0133,-0.0038,0.01685,4
0.4933,1.155,-5.7289,2
0.0088,-0.04905,0.13835,6
-0.02055,0.0126,0.10215,6
3.7701,-0.5012,5.2721,3
-1.5017,0.8159,-2.81645,3
0.2094,-3.38425,0.77905,3
0.026,-0.07745,0.1782,5
-1.3089,3.87165,3.66005,3
0.28975,-0.035,0.10605,5
-0.1043,0.12675,-0.08615,4
-0.05085,-0.00305,-0.1276,4
-0.8758,-0.00885,-1.3816,3
-0.0849,0.0063,0.0061,6
-0.06815,-0.0087,0.1066,6
-0.10275,-0.1156,0.0136,4
-0.2259,3.57235,-4.08535,3
-4.76575,-2.88185,0.87485,2
-0.06505,0.01955,0.0101,6
-0.27815,-0.05415,-0.31565,4
-0.1624,0.04465,-0.0968,6
-0.0798,0.03995,0.0014,6
0.6158,0.13615,-0.013,6
0.0696,-0.0125,-0.0109,4
-0.0581,-0.0426,-0.0015,4
0.5704,-7.2068,-4.34955,3
-0.1917,-0.0836,-0.0614,6
5.4102,1.44555,5.34515,3
1.6708,1.1115,-2.84705,2
0.0905,-0.00455,-0.00635,4
-0.07015,0.077,-0.03825,6
-0.07615,-0.02535,-0.01145,6
0.189,-0.0487,0.07725,6
-0.00195,-0.03375,-0.02605,4
0.00625,0.0173,-0.1155,4
3.79625,-2.4786,-4.1244,1
-1.0645,-1.0201,-0.7044,3
-1.3144,-4.6393,-2.05545,2
-0.0235,-0.00405,0.01415,6
-0.6545,-1.5691,-0.73815,2
-1.98105,0.5709,-3.5301,3
0.1034,-0.0277,-0.0359,4
0.46205,-1.3453,2.32625,3
3.37385,-0.1257,0.67255,1
-0.3898,1.0612,2.80205,1
-0.08165,-0.07635,-0.0066,6
-11.0145,1.10555,1.82095,2
-0.0391,-1.35455,0.71005,1
0.03735,-0.07135,0.24055,6
-0.0094,-0.0604,-0.0303,6
-1.6381,4.72445,2.91285,3
0.06835,0.00285,0.05235,6
-0.21545,1.85505,-4.6055,3
0.0108,0.0084,0.103,6
-1.2399,-5.22295,1.43305,2
0.05135,-0.0785,0.02885,4
0.04315,-0.05395,0.0787,6
-0.18435,-0.01755,0.1706,4
0.05115,0.0324,0.02885,6
0.236,-0.0514,0.10605,5
0.44435,1.64625,-1.3603,2
0.0966,0.0238,-0.0653,4
0.0232,-0.0599,-0.10235,5
-0.85135,0.0341,-0.5894,2
-1.84455,2.1538,-4.0013,2
0.10935,0.06845,-0.0464,4
0.4396,1.1465,-0.83785,1
0.1001,-0.03225,-0.15965,5
0.1704,-0.08185,0.12155,5
-0.26835,-0.09175,0.0857,5
-0.14135,-0.04025,-0.1349,4
5.24545,0.03375,-3.6895,1
-0.2072,-0.1163,0.03435,5
-4.20765,2.79675,-0.4739,1
0.0599,0.0036,0.00295,4
0.10095,0.9502,6.7133,1
-0.0801,-0.0624,0.0701,6
-0.0001,-0.1189,-0.16765,4
-3.74275,0.1792,-2.1343,3
-0.46045,1.01785,-1.29625,3
0.03465,0.007,-0.02145,6
-0.01345,-0.0801,-0.0622,5
-3.0546,0.86085,-2.13055,3
-1.03065,3.01965,8.2452,3
0.54935,0.0237,0.22165,6
-4.4443,-1.2552,0.482,1
0.1294,0.01765,-0.2829,5
3.59625,-3.88685,-4.92975,3
-0.25045,0.20525,3.67375,1
6.2368,0.98655,-1.93845,1
-0.04725,-0.09015,0.07665,5
2.71345,-2.0663,0.795,2
0.09805,-0.0535,0.0936,5
-3.11155,-2.5495,-3.63555,2
-0.29755,0.65215,-1.76175,3
-2.25885,-0.5041,-1.72235,2
1.9055,0.1582,4.59085,1
0.08745,-0.031,0.1248,6
0.245,-0.0873,-0.18925,5
-3.67195,-3.6327,-2.7239,3
3.25285,-1.762,-5.01615,3
-0.1819,-0.5225,1.853,1
0.9373,-2.33375,0.78665,2
0.14575,-0.03235,0.0593,5
-1.6604,-4.43185,-1.16165,2
-0.0696,0.001,0.03015,4
-2.77335,0.40385,1.4056,1
0.08405,1.4272,-2.96705,1
0.0479,0.05775,-0.0705,4
-0.11285,0.04625,0.00035,6
0.0746,-0.05275,0.0689,5
-1.1983,-2.20165,2.01535,2
0.08865,0.02785,-0.00285,4
-6.35345,1.03915,0.71095,3
0.069,0.05245,-0.1013,6
-0.9903,1.63595,-1.0969,3
-0.04835,-0.03355,-0.058,4
-0.0286,0.09235,-0.11465,4
-0.1213,-0.0712,0.18615,5
0.83885,-5.48565,0.8331,1
-0.06435,0.62675,-3.8981,2
-0.0172,-0.0212,-0.04275,6
5.73005,-7.7509,-0.35395,3
0.57735,2.28695,-0.95585,3
-0.2774,-0.0036,-0.07895,5
-0.65115,4.84795,-3.17655,3
0.1046,0.09155,-0.198,6
-0.0262,0.017,-0.0107,6
-0.10905,-0.09205,0.18735,5
-0.6886,-0.3278,-1.66995,1
0.15265,0.0182,-0.19935,5
-0.41755,-0.05245,0.0977,5
0.21645,0.02225,-0.39225,2
-0.00455,-0.03825,-0.09385,5
-3.54845,7.7192,7.84785,3
0.11875,-0.0152,-0.09045,5
-0.0042,0.03515,0.0163,6
0.2951,0.0214,0.0332,5
1.1273,-2.2805,1.42785,2
-0.0284,0.0846,0.02495,4
-0.08115,0.00395,0.07285,6
4.90105,-9.81775,-3.59105,3
0.09145,0.09855,0.00285,4
-0.4716,-2.48605,-4.85145,2
0.10555,-0.1658,0.1206,6
1.3349,-0.09605,-2.0133,1
0.10865,0.02545,0.0011,4
2.68595,1.4636,-3.7334,2
0.06845,-0.03745,-0.05045,6
0.0799,0.0591,-0.23835,5
0.07585,-0.19265,0.20495,6
-0.05205,0.9872,-1.10965,3
4.15935,1.60625,-1.2556,1
0.0572,-0.0549,0.19335,6
-0.4719,1.4173,0.0878,2
-0.07135,-0.01955,-0.0212,5
0.9738,0.5699,-2.2787,1
-1.57005,-1.03995,2.0123,1
-1.52,-9.5505,-2.6165,3
-0.0343,0.0127,0.11755,5
0.79645,-1.95735,3.3648,2
-0.51565,-1.01885,-2.2093,3
-0.0377,-0.0276,-0.02635,5
0.00715,0.02475,0.0208,6
-0.27215,-0.08525,-0.16635,4
0.4031,0.12245,-0.1692,5
-2.40925,-0.60755,0.4837,2
0.05925,-0.01305,-0.0023,4
1.5065,-4.55145,5.43035,1
-0.0136,0.01575,0.0339,6
0.15205,-0.0164,-0.2233,5
-1.1038,-0.54835,-0.69215,3
-0.869,-0.9365,-4.80385,1
-2.8653,-5.1457,-4.46325,3
-0.6894,-0.7656,-0.36635,1
-0.0834,-0.0661,0.2166,5
0.08965,0.04585,-0.1408,4
-0.93635,-0.86985,-2.0519,3
-6.11705,-1.8807,-2.00465,3
-1.60275,1.28135,3.17435,3
-2.56775,-0.50185,4.2614,2
